p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
6.50673786667638e-07,-0.61623315628111,0.057,0.358,0.0203667401964837,5,PLEKHG3
6.59827860661801e-07,-0.680156378375035,0.243,0.55,0.020653271866575,5,CSNK1A1
6.61115134310505e-07,-0.648146327964842,0,0.27,0.0206935648190531,5,CARNS1
6.61338781478198e-07,0.523029362297945,0.357,0.145,0.0207005651990491,5,LRRC49
6.61835548053395e-07,-0.629795384750313,0.014,0.297,0.0207161144896193,5,AC009041.2
6.89265817302598e-07,-0.680947359562646,0.043,0.339,0.0215747093473886,5,SYT9
6.97565299829448e-07,0.64128550643251,0.729,0.528,0.0218344914499615,5,ANKRD36
7.08953319047712e-07,-0.60346457850644,0.043,0.339,0.0221909478395124,5,SELENOW
7.19668462441419e-07,-0.710804048571778,0.3,0.614,0.0225263425428789,5,NSMCE2
7.21705099903768e-07,0.58815462047988,0.757,0.578,0.0225900913320879,5,ZNF292
7.54256803457948e-07,0.472414215206815,0.286,0.102,0.0236089922050372,5,PDXK
7.6897165550754e-07,0.476012766750902,0.314,0.119,0.0240695817890415,5,ABAT
7.75208743743326e-07,-0.801720564071234,0.129,0.43,0.0242648088879098,5,NFE2L2
8.04727519577037e-07,-0.709939279861103,0.057,0.353,0.0251887760902808,5,ZDHHC9
8.19591555671278e-07,0.392127733135646,0.286,0.103,0.0256540352840667,5,HPRT1
8.51670805469479e-07,0.463834170282711,0.443,0.211,0.0266581478820001,5,NSD2
8.8093327394609e-07,-0.609777895254583,0.014,0.293,0.0275740924077866,5,TMEM59
8.98981719778957e-07,-0.600951005796095,0,0.265,0.0281390268108011,5,PLEKHB1
8.98981834981806e-07,-0.713393916720934,0,0.265,0.0281390304167655,5,CDH1
9.15066515462298e-07,-0.609930565879006,0.043,0.332,0.0286424970004854,5,CIRBP
9.44246801752227e-07,0.474500139503235,0.714,0.464,0.0295558691416465,5,STXBP5
9.44636383670677e-07,0.625002033217344,0.543,0.302,0.0295680634452759,5,GPR137C
9.74724007220316e-07,-0.80851097446294,0.157,0.453,0.0305098361500031,5,FNIP2
1.02469678828108e-06,-0.685842836873836,0,0.263,0.032074034169986,5,ZIC1
1.08036388460242e-06,-0.704086581572646,0.129,0.43,0.0338164699519402,5,ATF7
1.09597413637682e-06,0.545820884802933,0.357,0.149,0.0343050864427309,5,ADAMTS17
1.11782339990742e-06,-0.631020048906349,0,0.262,0.0349889902405021,5,WHRN
1.11782339990742e-06,-0.651788180292578,0,0.262,0.0349889902405021,5,AC092924.2
1.1376732715653e-06,0.681796626865753,0.5,0.273,0.0356103110732654,5,RASGRF2
1.18853908726039e-06,-0.602732888293346,0.429,0.717,0.0372024619703374,5,OSBPL1A
1.21914743031474e-06,-0.618586128725439,0,0.26,0.0381605337162816,5,VEZF1
1.24439720098744e-06,0.369872483956842,0.257,0.087,0.0389508767881078,5,GPR155
1.27911750065357e-06,-0.807218403074921,0.029,0.296,0.0400376568879575,5,ENOX2
1.28079130014262e-06,0.448255676920519,0.5,0.264,0.0400900484857641,5,CCDC66
1.32936793459201e-06,-0.647458016556575,0,0.259,0.0416105457206644,5,TMEM98
1.36041889867622e-06,0.641943633192706,0.371,0.168,0.0425824719474645,5,ODF2L
1.3817684006772e-06,0.473409370893475,0.571,0.354,0.0432507327095971,5,PI4KA
1.44542836830092e-06,-0.746303307333103,0.043,0.313,0.0452433533561869,5,CD55
1.50621050813678e-06,0.573308882547136,0.443,0.228,0.0471458951151892,5,KIF3A
1.52144209627499e-06,0.377983854172764,0.657,0.387,0.0476226590555036,5,DENND5B
1.57129225670225e-06,-0.548229837321763,0.329,0.638,0.0491830189270371,5,PHACTR3
1.64342949533606e-06,-0.640194118184567,0.057,0.34,0.0514409866335139,5,ST13
1.66560315078755e-06,-0.520265399181937,0.657,0.866,0.0521350442228011,5,NCAM2
1.68090851189989e-06,-0.61846246761933,0.143,0.438,0.0526141173309785,5,PPP2R3A
1.70359796089479e-06,-0.794148062588743,0.057,0.334,0.053324319773968,5,ELF1
1.71701221165873e-06,-0.614608575770478,0.171,0.469,0.0537441992371299,5,ZNF708
1.72781778434525e-06,0.608178161291412,0.371,0.161,0.0540824244677905,5,PCSK5
1.7314130315462e-06,-0.739283110438256,0.186,0.479,0.0541949593004275,5,SRGAP1
1.739247283766e-06,-0.62163772934455,0.1,0.406,0.0544401792291596,5,TRAPPC10
1.74792763699522e-06,-0.758636840814022,0.086,0.366,0.0547118829655875,5,TPD52
1.81605189490207e-06,-0.590953457813532,0.043,0.328,0.0568442403623295,5,SEPTIN4
1.84676505053621e-06,-0.930954538176245,0.486,0.626,0.057805592846834,5,SH3GL3
1.94314746639498e-06,-0.558595293345459,0.657,0.792,0.0608224588456293,5,DIP2C
1.95359959761601e-06,0.442259897727965,0.429,0.202,0.0611496210049787,5,JAK2
1.95721105950518e-06,-0.621406439215857,0,0.252,0.0612626633735717,5,NEK3
1.95775418141896e-06,-0.591311725073837,0.157,0.475,0.0612796636325948,5,TRIP12
1.97386929877982e-06,-0.854158359756286,0.043,0.307,0.0617840829211071,5,PLPP3
2.01340043405982e-06,-0.698321758177607,0.186,0.485,0.0630214469865064,5,PPP1R21
2.02658730872511e-06,-0.665064959046812,0.057,0.339,0.0634342093504048,5,WASF2
2.04565800948981e-06,0.644662973398545,0.4,0.182,0.0640311413550405,5,POT1-AS1
2.20667889681279e-06,-0.61631930590643,0.029,0.294,0.0690712561491371,5,MOSPD2
2.23815644190706e-06,0.38353950312333,0.329,0.129,0.070056534788133,5,BRINP2
2.24695122352483e-06,-0.616162780847211,0.829,0.783,0.0703318202475506,5,PTPRD
2.26932768750787e-06,0.517022084899546,0.414,0.202,0.0710322259466839,5,ZBTB8OS
2.28710233954025e-06,0.553540495819286,0.3,0.116,0.0715885903299494,5,CCDC30
2.28762990843037e-06,0.678769209181355,0.471,0.273,0.0716051037637789,5,IQSEC1
2.30167931305164e-06,-0.703128627206142,0.286,0.569,0.0720448641778294,5,NCOA7
2.44638172645361e-06,-0.6472022965915,0.343,0.604,0.0765741944197245,5,DICER1
2.54390707654569e-06,0.446461371323994,0.286,0.109,0.0796268354029565,5,ZNF398
2.55835888615899e-06,-0.772225999109014,0.486,0.695,0.0800791914956625,5,ACYP2
2.59626915476439e-06,0.476616060507203,0.5,0.265,0.0812658208132803,5,SPECC1L
2.67276006560902e-06,-0.655310734575556,0.043,0.313,0.0836600628136281,5,NDRG2
2.69166204635567e-06,-0.765788315026096,0.143,0.441,0.0842517137129789,5,DNAJB1
2.78933060132811e-06,-0.537833033328383,0.143,0.43,0.0873088371521712,5,SNX1
2.96982245613598e-06,0.570660492389237,0.671,0.463,0.0929584126995122,5,MPDZ
2.97152902295891e-06,-0.768424423509843,0.343,0.568,0.0930118299476368,5,RAPGEF5
3.01702970080102e-06,-0.721027098733761,0.014,0.267,0.0944360466647727,5,SUCLG2
3.22197993063672e-06,0.563555939330108,0.329,0.137,0.10085119380886,5,METTL6
3.22503886681369e-06,-0.651331802622032,0.029,0.289,0.100946941570135,5,NIPAL3
3.2647874368979e-06,0.425552585986075,0.314,0.127,0.102191111562341,5,LIPE-AS1
3.28216867106321e-06,-0.554774729848694,0.843,0.843,0.102735161572949,5,EXOC6B
3.32395314959464e-06,-0.608521567047819,0.386,0.648,0.104043057535462,5,RICTOR
3.41753529700666e-06,-0.625924236554799,0.114,0.405,0.106972272331605,5,NAPEPLD
3.43579729460877e-06,-0.679778575133816,0.043,0.31,0.107543891118549,5,RNF213
3.52579285563755e-06,0.634567238270839,0.5,0.298,0.110360842174311,5,ADAM22
3.55756271774811e-06,-0.713805779434942,0.129,0.397,0.111355270628233,5,FAM53B
3.60241005575531e-06,-0.719048515351747,0.6,0.698,0.112759037155197,5,APP
3.611152894427e-06,0.564565043202167,0.386,0.183,0.11303269674846,5,CCDC171
3.62591071037093e-06,-0.605056651013611,0.257,0.56,0.11349463114532,5,AP3B1
3.69397160322498e-06,-0.794378318406506,0.1,0.363,0.115625005152545,5,CPB2-AS1
3.73113379407336e-06,-0.857931972852807,0.229,0.483,0.11678821888829,5,COLGALT2
3.76792393339111e-06,0.43522795332801,0.586,0.33,0.117939787039075,5,SRGAP3
3.78060507544726e-06,-0.713443784669772,0.243,0.513,0.118336719466575,5,LRRC8D
3.85194432407801e-06,-0.544977335592734,0.043,0.306,0.120569709287966,5,ANKRD10
3.92032193526289e-06,-0.690885014715627,0.014,0.259,0.122709996895664,5,LINC00844
4.21178675327489e-06,0.415348401840573,0.771,0.584,0.131833137164257,5,GOLGA4
4.40827228081609e-06,0.515029080498572,0.886,0.736,0.137983330661824,5,ANKRD12
4.4262555850576e-06,0.702946883531337,0.314,0.136,0.138546226067888,5,PATJ
4.43379876972488e-06,-0.586799180294717,0.029,0.285,0.138782335291159,5,RCBTB1
4.47262141923723e-06,-0.659687741176271,0.271,0.543,0.139997523043544,5,WAC
4.48002908017592e-06,-0.673676354462531,0.114,0.39,0.140229390238586,5,ARHGEF10
4.48277080422075e-06,-0.63178017333862,0.186,0.464,0.140315208942914,5,PPA2
4.56204614760388e-06,-0.809459407120324,0.157,0.422,0.142796606466149,5,AC004158.1
4.87898317172976e-06,0.415934393793596,0.686,0.449,0.152717052258313,5,TANC2
4.98611843143805e-06,0.4447840562406,0.4,0.19,0.156070493022442,5,TNRC18
5.24525696503101e-06,-0.650096392502819,0.214,0.505,0.164181788262436,5,ZKSCAN1
5.35272779330891e-06,0.634670079625632,0.329,0.145,0.167545732658362,5,RTF1
5.72966367470843e-06,-0.5870508519338,0.3,0.562,0.179344202682049,5,TULP4
5.73383442404655e-06,-0.912815398604584,0.243,0.501,0.179474751307081,5,SGCD
5.85427929551631e-06,0.473785224189551,0.471,0.256,0.183244796228956,5,GLCCI1
6.0140326815225e-06,-0.741708463987715,0.143,0.407,0.188245236964336,5,SPRED1
6.02545008650901e-06,-0.533475722852949,0.514,0.746,0.188602613157819,5,FNIP1
6.03525019243371e-06,0.468200876464231,0.729,0.547,0.188909366273368,5,MYCBP2
6.11633924015291e-06,-0.554259388849256,0.014,0.254,0.191447534556026,5,WASHC3
6.31660049199855e-06,0.485044518028779,0.671,0.476,0.197715912000047,5,FBXL17
6.66693730118985e-06,0.60413473009762,0.6,0.375,0.208681804464543,5,R3HDM1
6.71163603987466e-06,-0.579385840457217,0.229,0.528,0.210080919684117,5,KLHL24
6.72496438713246e-06,0.374006239309177,0.271,0.103,0.210498110281633,5,XXYLT1
6.90104076387673e-06,-0.675338673952749,0.243,0.529,0.216009476950105,5,GAREM1
7.02055665438378e-06,1.05876643069929,0.414,0.232,0.219750443838867,5,C11orf58
7.04941366661146e-06,0.524209030601603,0.671,0.442,0.220653697178605,5,MYO9A
7.09816198377112e-06,-0.696248551588128,0.029,0.273,0.22217956825402,5,LDLRAD3
7.37346256615828e-06,-0.546292932336109,0.043,0.302,0.23079675178332,5,FGF1
7.49761531760979e-06,-0.626527813674941,0.229,0.501,0.234682857056504,5,TENT2
7.74463475853213e-06,-0.475792504030152,0.086,0.372,0.242414812576814,5,GATAD1
7.7617137246701e-06,-0.60474335812831,0.143,0.426,0.242949401295899,5,CLK1
8.11755344789674e-06,-0.604977338167173,0.371,0.629,0.254087540472616,5,POGZ
8.14727673647548e-06,-0.618798434730732,0.043,0.289,0.255017909128419,5,FAM222A
8.15018844046557e-06,-0.645858494593481,0.086,0.351,0.255109048375013,5,CBFB
8.25380553658607e-06,-0.621422178307018,0.057,0.313,0.258352367100681,5,GLTP
8.33031874899485e-06,0.482515772072005,0.614,0.41,0.260747307162288,5,GARNL3
8.42326591863572e-06,-0.547319322845043,0.043,0.293,0.263656646519217,5,FBXO7
8.60721364439514e-06,-0.551371346005635,0.029,0.278,0.269414394283212,5,PSAT1
8.69439809306215e-06,-0.729236054330817,0.114,0.378,0.272143354710938,5,PIK3C2B
9.26427870935569e-06,-0.74456635663817,0.157,0.426,0.289981187881542,5,NECAB1
9.27334135754991e-06,-0.68294846214889,0.229,0.472,0.29026485783267,5,FAR1
9.27690008749253e-06,-0.819506647153496,0.043,0.283,0.290376249638604,5,PBX3
9.36177391655176e-06,-0.722395754255954,0.114,0.372,0.293032885361987,5,DPF3
9.3744856563477e-06,0.625898560289737,0.371,0.187,0.293430775529339,5,LARP1B
9.39691506939035e-06,-0.781590694171663,0.2,0.469,0.294132838586987,5,CRADD
9.72275395126349e-06,0.477377187828792,0.271,0.108,0.304331921428499,5,PCNT
9.79457635069224e-06,0.377969654395335,0.7,0.449,0.306580034353018,5,OSBP2
1.01506687800837e-05,-0.621029356780079,0.4,0.65,0.317726083485401,5,ADD3
1.03077984671719e-05,-0.638908134465381,0.114,0.386,0.322644399820949,5,SOX2
1.05047162625518e-05,-0.727596708975558,0.086,0.336,0.328808123734132,5,ITPKB
1.08532959738224e-05,-0.67323846056473,0.086,0.342,0.339719017276614,5,MTMR2
1.0954895174452e-05,-0.577024220326541,0.243,0.523,0.342899173855521,5,NFIX
1.11424581846401e-05,0.524359587661846,0.557,0.334,0.348770083637419,5,KIF21A
1.13337716738802e-05,-0.706360700268277,0.2,0.465,0.354758387164123,5,ACTB
1.13729372173666e-05,0.515007769907255,0.457,0.257,0.355984307840791,5,WDR60
1.17566412943954e-05,-0.451911213339414,0.057,0.317,0.36799462915587,5,TECR
1.18371538211023e-05,0.670198556049269,0.443,0.24,0.370514751754324,5,UBA6-AS1
1.20851818484853e-05,-0.624832622213085,0.157,0.433,0.378278277039439,5,PLEKHA1
1.22619219308201e-05,-0.485151633396004,0.257,0.584,0.383810418356601,5,USP32
1.2301648908038e-05,-0.625078158311078,0.929,0.749,0.385053912470498,5,ANK3
1.23649952726331e-05,-0.720310020580366,0.114,0.376,0.387036717028689,5,SPTLC2
1.29933688812062e-05,0.442215852437792,0.357,0.158,0.406705439350637,5,MGLL
1.34534962210484e-05,-0.664789129332293,0.214,0.48,0.421107885215036,5,KIF2A
1.35333245288946e-05,-0.67072245212466,0.057,0.302,0.42360659107893,5,CKB
1.3535644495881e-05,0.425893303601727,0.429,0.216,0.42367920836557,5,CLOCK
1.36834191718904e-05,0.464140235916574,0.757,0.688,0.428304703499342,5,PNISR
1.39799351607649e-05,0.330422165113242,0.329,0.141,0.437585950467101,5,LMO7
1.41460260615074e-05,-0.521309181820776,0.1,0.363,0.442784761751242,5,STX16
1.42441568426348e-05,-0.553757631892746,0.114,0.389,0.445856353331311,5,BTBD3
1.44331222452631e-05,0.561071439778667,0.729,0.553,0.451771159398979,5,HERC1
1.46042906223354e-05,0.546098544682599,0.3,0.121,0.457128900769719,5,EGFR
1.47098250536942e-05,-0.660998989249722,0.071,0.32,0.460432234005684,5,RAB40B
1.48237781651558e-05,0.324203529804075,0.529,0.311,0.463999080347542,5,CCAR1
1.50221711965164e-05,-0.580322877506797,0.314,0.563,0.470208980622159,5,SPPL3
1.50569022382419e-05,-0.626699844509822,0.1,0.358,0.47129609695921,5,RTTN
1.52850130121543e-05,-0.605255315989022,0.243,0.509,0.478436192293443,5,SERINC5
1.55856222692528e-05,-0.737991936177579,0.357,0.587,0.487845562649881,5,FYN
1.59255750545604e-05,0.494673883048808,0.471,0.26,0.498486424782795,5,DZIP3
1.62849931231187e-05,0.427196831692644,0.586,0.379,0.509736569746739,5,ARNT2
1.64753857871465e-05,-0.708476352674876,0.029,0.261,0.515696050523472,5,LINC00877
1.6672050459386e-05,0.493283664369975,0.557,0.368,0.521851851429242,5,TTC14
1.67534826591265e-05,-0.54535460833428,0.214,0.484,0.524400760713318,5,ARID2
1.68742506346238e-05,-0.494263892136665,0.029,0.26,0.52818091911436,5,TFEB
1.69824342772855e-05,0.483234841154799,0.629,0.398,0.531567175313313,5,RFX7
1.7968988747298e-05,0.413230107960841,0.286,0.118,0.562447316779175,5,CATSPER2
1.79873963897127e-05,0.458001163225504,0.3,0.132,0.563023494394397,5,ERCC5
1.82078540926827e-05,-0.625739719691647,0.143,0.398,0.569924040955062,5,IFT80
1.83433069954299e-05,0.534595893646122,0.786,0.608,0.57416385226395,5,NKTR
1.84413024570955e-05,-0.54239200405242,0.043,0.277,0.577231208209548,5,PCBP2
1.84782045466974e-05,0.496313573133556,0.671,0.46,0.578386280516177,5,PPP3CA
1.89391326566945e-05,-0.590206496417007,0.1,0.357,0.592813791287193,5,COPA
1.92187865308785e-05,0.44644141924828,0.329,0.147,0.601567237203027,5,LMTK2
1.92535826091065e-05,0.413637781256222,0.329,0.143,0.602656389247641,5,AC245060.5
1.9616969811535e-05,-0.579831104973887,0.057,0.296,0.614030772070857,5,WASHC5
1.99507516520392e-05,0.376609081297796,0.314,0.137,0.624478477460478,5,SLC16A7
2.02131495009282e-05,0.431946929110249,0.286,0.122,0.632691792528555,5,CEP295
2.02174463961703e-05,0.462836544491247,0.443,0.242,0.632826289646527,5,ST3GAL3
2.02888439030534e-05,-0.76266818075126,0.229,0.474,0.635061103009476,5,TECPR2
2.10951177384871e-05,-0.658864670009303,0.043,0.273,0.660298280332385,5,ACACB
2.23234272412448e-05,-0.608129683544395,0.157,0.412,0.698745596078205,5,SMURF1
2.25775530366495e-05,-0.466353644430657,0.157,0.435,0.706699987600166,5,LINC01578
2.29092584881699e-05,-0.49624837581244,0.071,0.326,0.717082699938205,5,RAB30
2.29666212115331e-05,-0.611152302864669,0.071,0.304,0.718878210542197,5,TJP2
2.31339742725329e-05,-0.679605240582111,0.143,0.387,0.724116528704551,5,PSAP
2.44728139722134e-05,0.525527043698413,0.343,0.164,0.766023550144253,5,TTN-AS1
2.46760458284338e-05,-0.54895177985855,0.057,0.305,0.772384910475806,5,AC096564.1
2.55001799368183e-05,-0.460735150102398,0.043,0.284,0.79818113220235,5,MAT2A
2.6392760265681e-05,0.393782642819837,0.457,0.245,0.82611978907608,5,RAB28
2.71646579600474e-05,-0.544391107601631,0.057,0.299,0.850280958807444,5,H3F3B
2.75448302000972e-05,-0.716513953952433,0.171,0.429,0.862180730093243,5,PREX2
2.76288476788457e-05,-0.527376876888732,0.114,0.374,0.864810561195551,5,ZBTB44
2.79164061040791e-05,-0.502807813406303,0.071,0.319,0.87381142746378,5,MAGI2-AS3
2.79883620844955e-05,0.582630055025854,0.586,0.371,0.876063721606793,5,BABAM2
2.80243608244978e-05,0.497433877550763,0.643,0.469,0.877190518167605,5,RBM25
2.80684940571078e-05,-0.59567344144253,0.057,0.289,0.878571932481531,5,RPL13
2.85360581107656e-05,-0.58796498021093,0.071,0.309,0.893207154925075,5,KLF7
2.91500306460185e-05,-0.464111547661895,0.129,0.394,0.912425109251024,5,NAP1L4
2.9860803887064e-05,0.321669114699327,0.371,0.18,0.934673022468989,5,ZER1
3.02155238702579e-05,-0.679586823118475,0.114,0.361,0.945776112662943,5,UBC
3.06120277773792e-05,0.458607535075726,0.529,0.32,0.958187081459745,5,KIF5C
3.15347955471908e-05,0.457214218238266,0.5,0.305,0.987070635422621,5,TCERG1
3.23780436646931e-05,0.425624446278455,0.4,0.207,1,5,SH3BGRL
3.24363382929449e-05,0.323401029242258,0.357,0.168,1,5,ANO10
3.25787539419943e-05,-0.592876494089831,0.414,0.634,1,5,NOVA1
3.25846670686253e-05,-0.4324676484954,0.671,0.801,1,5,KIF1B
3.30558793241607e-05,-0.596099611400784,0.057,0.287,1,5,CDYL
3.31929492300859e-05,0.353850757545264,0.3,0.123,1,5,FLRT2
3.58271348302283e-05,-0.512922027069464,0.357,0.621,1,5,ADAM10
3.62425858911706e-05,0.50772160901197,0.357,0.184,1,5,EPB41L1
3.69142829743647e-05,0.425219474492182,0.557,0.368,1,5,RBFOX2
3.94333926723621e-05,-0.526431052408996,0.271,0.556,1,5,SREBF2
3.95753134516312e-05,0.365572109506503,0.343,0.161,1,5,GDPD1
4.01318445042035e-05,0.545948383616708,0.457,0.278,1,5,ZNF483
4.03453527788285e-05,-0.617115338458605,0.2,0.455,1,5,WDR20
4.06637109486761e-05,-0.836420467771307,0.129,0.368,1,5,TSC22D2
4.1129408125699e-05,0.494958484498551,0.314,0.148,1,5,NME7
4.12668418058881e-05,0.419301372877443,0.7,0.536,1,5,PRRC2C
4.14677158183726e-05,0.415745206492975,0.286,0.124,1,5,ZNF544
4.16219314842332e-05,0.548646692276991,0.6,0.402,1,5,TBCK
4.16565025217613e-05,0.476088349429574,0.371,0.193,1,5,CYFIP2
4.28315282774707e-05,-0.51039688770556,0.186,0.445,1,5,PPP1R16B
4.31975144262436e-05,-0.415815033044807,0.157,0.406,1,5,AGO2
4.40768983221761e-05,1.18845489039342,0.471,0.324,1,5,IQCJ-SCHIP1
4.43891857806053e-05,0.395631416716368,0.671,0.472,1,5,CASC4
4.45399473207677e-05,-0.534751565185431,0.043,0.259,1,5,ABHD6
4.48094250829035e-05,-0.437689191820483,0.029,0.251,1,5,NENF
4.48471985675856e-05,-0.662218445546915,0.257,0.5,1,5,MAP4
4.52877224753897e-05,0.494215325491329,0.429,0.238,1,5,CASK
4.55136796714691e-05,0.47711050635603,0.543,0.331,1,5,NR3C2
4.59481600416797e-05,-0.589226607253964,0.057,0.283,1,5,IKZF2
4.70154885309189e-05,-0.534381227255408,0.1,0.35,1,5,ADSS
4.74501770797877e-05,0.390043988406932,0.629,0.401,1,5,UNC79
4.83794474072486e-05,-0.499640518221415,0.071,0.306,1,5,UBB
5.17996244616092e-05,-0.4561120662417,0.8,0.414,1,5,CTNNA2
5.21702848645095e-05,-0.495554837402693,0.057,0.283,1,5,FGFR1OP2
5.27550183550709e-05,-0.521196573652281,0.1,0.344,1,5,CUEDC1
5.28314882658945e-05,-0.470328617515136,0.3,0.547,1,5,LRCH3
5.36343513026652e-05,-0.535462515117531,0.071,0.293,1,5,SLC11A2
5.47380890272465e-05,0.4529716343145,0.314,0.148,1,5,ULK4
5.53411586579357e-05,-0.57917211696037,0.143,0.373,1,5,ZNF706
5.67484005457229e-05,-0.848570188902664,0.243,0.49,1,5,AL589740.1
5.74913488251488e-05,-0.529908442260451,0.071,0.304,1,5,C9orf85
5.78491545959028e-05,0.461317296118406,0.314,0.148,1,5,ZNF251
5.9077450225038e-05,-0.575349685148769,0.114,0.351,1,5,DIPK2A
5.94374922741741e-05,0.464705314813132,0.429,0.231,1,5,NEDD4L
6.11180636846914e-05,-0.467758457929419,0.686,0.842,1,5,RERE
6.18453700521867e-05,-0.502647444408641,0.043,0.26,1,5,CAPZA1
6.35268693255214e-05,-0.661527839314028,0.157,0.394,1,5,AC087564.1
6.39862468384864e-05,-0.370050470516106,0.157,0.41,1,5,PDCD6IP
6.42609412378475e-05,-0.919741252550016,0.129,0.371,1,5,HSPD1
6.45381844231478e-05,-0.644575888762453,0.571,0.688,1,5,PEX5L
6.50465534379369e-05,-0.525639721314485,0.143,0.389,1,5,ITM2B
6.54885324795189e-05,-0.644697331013172,0.343,0.568,1,5,BBS9
6.66325827022748e-05,-0.637924321876508,0.271,0.505,1,5,SIK2
6.69349817494368e-05,-0.504737294515089,0.271,0.532,1,5,LRRFIP2
6.95062196489743e-05,-0.795500449768139,0.057,0.273,1,5,UACA
6.97169161462776e-05,0.423270031119403,0.386,0.207,1,5,NOP58
7.27725012925931e-05,-0.518417046488588,0.129,0.371,1,5,PRMT2
7.32126785382973e-05,-0.559122989463416,0.057,0.276,1,5,PTPDC1
7.46494435796583e-05,-0.50814026093345,0.071,0.3,1,5,TPCN1
7.53584900153821e-05,0.28523650730252,0.286,0.124,1,5,HSPA4L
7.56244012523748e-05,0.34049475401837,0.457,0.248,1,5,PACS1
7.75164586951071e-05,0.465789818384033,0.629,0.423,1,5,NLGN4Y
7.94836916749271e-05,-0.621457587158781,0.086,0.307,1,5,ZFAND5
8.02800094861298e-05,-0.520205694439006,0.086,0.313,1,5,CORO1C
8.04922936585063e-05,0.448984476638528,0.414,0.226,1,5,AC025159.1
8.09339015251195e-05,-0.666425094027767,0.214,0.464,1,5,TACC1
8.14390104613713e-05,-0.48346322910522,0.457,0.654,1,5,RAPGEF6
8.14905835876265e-05,0.38264312947948,0.329,0.156,1,5,EPB41L5
8.17824644435971e-05,-0.540630527437842,0.043,0.253,1,5,DUSP10
8.23092173408955e-05,-0.593981072678406,0.129,0.352,1,5,MPP5
8.24525138365876e-05,0.369429116885749,0.514,0.323,1,5,USP9Y
8.29350279839754e-05,-0.668569806168825,0.086,0.302,1,5,SQSTM1
8.39973840055647e-05,-0.851691977689498,0.086,0.307,1,5,LURAP1L-AS1
8.43300087123951e-05,-0.713927535004736,0.271,0.496,1,5,LPP
8.43451699482889e-05,-0.576795347026336,0.571,0.729,1,5,SSH2
8.4575063304814e-05,-0.451761029804284,0.457,0.676,1,5,ZFAND3
8.59459598391126e-05,-0.601347198901047,0.071,0.284,1,5,PIGN
8.6170278687977e-05,0.421529397201685,0.386,0.213,1,5,APBA2
8.63051144786682e-05,-0.404419300775352,0.1,0.339,1,5,ZBED5
8.86821015205135e-05,-0.579100104190361,0.2,0.461,1,5,JARID2
8.9530366270301e-05,-0.614447525369473,0.186,0.408,1,5,PEBP1
9.05474004375651e-05,0.415225566812268,0.757,0.589,1,5,ITFG1
9.10986366689039e-05,-0.532984944918371,0.057,0.275,1,5,TULP3
9.15240707760891e-05,-0.603271527181986,0.1,0.323,1,5,ANXA4
9.16235546156289e-05,-0.613647295268071,0.386,0.603,1,5,DENND5A
9.20805993428879e-05,0.35607997158472,0.643,0.476,1,5,ACACA
9.46803500786052e-05,-0.592275786520481,0.286,0.515,1,5,CNOT2
9.71881051980359e-05,0.512942779532786,0.657,0.539,1,5,LRRC4C
9.72450597208066e-05,-0.607848572208743,0.171,0.412,1,5,CDK6
9.92308692503772e-05,-0.642960036647027,0.214,0.436,1,5,FIGN
9.95263699217401e-05,-0.488703779112167,0.1,0.33,1,5,YWHAG
0.000100193860232371,0.305835121769352,0.786,0.639,1,5,RABGAP1L
0.000100491259632998,0.453212636943184,0.643,0.483,1,5,KMT2A
0.000102949856890482,-0.635746432995353,0.257,0.504,1,5,SNX29
0.000105206131559115,-0.526958096253982,0.071,0.281,1,5,POC1B
0.000108055601449626,-0.415090582026109,0.614,0.807,1,5,KANSL1
0.000108687731336747,0.520243567084689,0.486,0.307,1,5,CTIF
0.000109175670411059,0.388853945871884,0.5,0.3,1,5,EXT1
0.000110267071122793,-0.59907676411405,0.614,0.73,1,5,UBE2E2
0.000110422045036048,-0.481943369269679,0.057,0.27,1,5,STT3B
0.000110562590625139,0.354735250444859,0.486,0.306,1,5,FAM193A
0.000110903611747319,-0.641177179939989,0.157,0.374,1,5,MITF
0.0001113773707408,-0.525047578216281,0.057,0.266,1,5,STMN4
0.000111863638297877,-0.469400424609873,0.114,0.344,1,5,CHORDC1
0.00011254471590974,-0.667271845651208,0.257,0.492,1,5,PTGES3
0.000115375274463825,-0.539075325960204,0.314,0.53,1,5,STK39
0.000115752514558201,-0.478261940615675,0.071,0.297,1,5,AC105383.1
0.000115993741013255,0.480087357500246,0.314,0.153,1,5,ESCO1
0.000116285616422397,-0.710419515792588,0.129,0.347,1,5,DEPTOR
0.000117049330868333,-0.694659533352567,0.257,0.462,1,5,MGAT5
0.000117216498298517,-0.514112038091478,0.129,0.358,1,5,AC007566.1
0.000118874536617053,-0.546230430986025,0.186,0.424,1,5,KIAA1958
0.000121331355632553,0.506471948860275,0.471,0.283,1,5,GOLGB1
0.000122140178250634,-0.473151025357776,0.057,0.266,1,5,MED14
0.000123251619967675,0.348853022028479,0.271,0.122,1,5,MCF2L
0.000124682855288792,0.606456660634611,0.457,0.286,1,5,LUC7L
0.000124974385492118,0.530240871258139,0.514,0.35,1,5,CPLANE1
0.000125083735391094,-0.512820396341275,0.1,0.333,1,5,STARD9
0.000128192430360902,-0.56204569748515,0.114,0.352,1,5,BTAF1
0.00012962815635019,0.392606172473988,0.357,0.192,1,5,CLSTN1
